index,name,intl_name,brand_name,brand_intl_name,year_month,rank,score,f1,f2,f3,f4,f5,f6,flavour_tags,checkin_count,pictures,id,f_mean
853,智則,,島根県,Shimane,202001,14,4.007159233093262,0.6545768976211548,0.2582559585571289,0.28019487857818604,0.19237682223320007,0.17317327857017514,0.5994380116462708, 柔らかい プチプチ ガス 清涼 蜜 重い 甘味 ジュース メロン 力強い パイナップル 梨 マスカット ジューシー 柑橘 どっしり ワイン リンゴ 上品 しっかり,51,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2i8lf28hJnMo2M|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/NmY9fq5U8RzVO|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/mj2tLr1AisFU4,853,0.359669307867686
854,豊の秋,Toyonoaki,島根県,Shimane,202001,15,4.007005691528319,0.2921898663043976,0.6270532011985779,0.27256691455841064,0.4596016705036163,0.2454107254743576,0.4191378057003021, 飴 砂糖 熱燗 ちびちび 花 まったり 常温 豊か 軽快 薄い なめらか ふくよか 芳醇 酸味 濃厚 バランス さっぱり ほのか さわやか 旨味,54,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2hV4HWO05FuOYV|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1oBrsmN9MQw0BI|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/13pNvMKbbRT56t,854,0.3859933639566104
855,丈径,Takemichi,島根県,Shimane,202001,16,4.006932258605957,0.4448979496955872,0.4148253798484802,0.317283034324646,0.4183398187160492,0.3547278046607971,0.4779928624629974, ジューシー みずみずしい ふっくら 蜜 重い 酸味 グイグイ メロン ピリリ パイナップル 甘味 ガス バナナ 甘酸っぱい 旨味 するする 穀物 ほのか しっかり 柔らかい,54,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2Bx63r9Hs7alPu|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/naXXHYSppeFH6|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2O8HuIjomEEAr3,855,0.4046778082847595
856,玉鋼,玉鋼,島根県,Shimane,202001,17,4.006927013397217,0.3939116249586055,0.3941093978218831,0.29846346288999087,0.4236990355632034,0.3930540791738907,0.4535548056353514, まったり 穏やか バランス キレ 冷酒 コク 苦味 辛口 酸味 旨味 スッキリ 甘味,15,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2A7HAJ6ppbq2JW|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1fiYCinOP0GbLZ|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/23ZGxjez6gdA4l,856,
857,宗味,Somi,島根県,Shimane,202001,18,4.006846904754639,0.40499401750104574,0.39136350558214933,0.2812829034269322,0.4238575568597363,0.38252129986176414,0.4642844700061879, 深み とろみ 優しい 軽快 穏やか 甘味 酸味 さわやか 濃厚 フルーティ スッキリ 旨味 辛口,15,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1jaJVYVPsRQTcf|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/d4Hl2XOQgTbpR|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1VFzQWLDxDviop,857,
858,十字旭日,,島根県,Shimane,202001,19,4.006844997406007,0.3838923141368349,0.40337144833890726,0.32393321700533306,0.41553965803913456,0.375245018003354,0.4462202827187866, カラメル どっしり 熱燗 しっかり 綺麗 スッキリ 濃厚 フルーティ 甘味 酸味 旨味 辛口,22,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2onhIi5Jnk0vKd|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1FcNFssYz4J1fE|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2vpXFPsj8VqzjJ,858,
859,誉池月,,島根県,Shimane,202001,20,4.006807327270509,0.2698732912540436,0.20789195597171786,0.2361694425344467,0.7208462357521057,0.3986425697803497,0.3868308365345001, 落ち着く 渋み 醤油 淡い 丸み 穏やか フルーティ 心地よい 梨 バナナ 甘酸っぱい 軽快 柑橘 あっさり どっしり しっかり コク 甘味 薄い さらり,56,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1kpTSX1EvaeRkK|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1ulTaO03EaxNzV|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/uvWbkFaYwO7e4,859,0.3700423886378606
860,七冠馬,七冠馬,島根県,Shimane,202001,21,4.006802558898927,0.34348174929618835,0.353263258934021,0.30968019366264343,0.5590351223945618,0.42051815986633295,0.41468995809555054, 酸味 スモーキー スッキリ 柔らかい ふんわり 常温 甘味 ガス 安定 華やか バナナ ツン 綺麗 濃厚 コク スイスイ とろみ リンゴ メロン なめらか,60,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1Tsh2jMCSFjjiI|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1dYyNLo5H5GgQg|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/28IJPrqnto9AuP,860,0.4001114070415497
862,李白,Rihaku,島根県,Shimane,202001,23,4.0067243576049805,0.39371999171595706,0.3833726845937531,0.2849397311216269,0.41897596539170234,0.4012919896739096,0.46295567753270916, さわやか しっかり スッキリ 辛口 甘味,11,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2XO2ahMeVRrW79|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1Mg89a0y8uWr7t|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1wpKBenfNzxQJC,862,
864,隠岐誉,隠岐誉,島根県,Shimane,202001,25,4.006682872772217,0.34290993213653564,0.4238263070583344,0.3960292339324951,0.5510351657867432,0.2637098431587219,0.4156467616558075, カラメル 硬い 醤油 桃 常温 マスカット ほのか バナナ さらり 酸味 熱燗 上品 芳醇 ヨーグルト 柔らかい 甘味 苦味 優しい 辛口 穏やか,58,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/AgoRwDJ5lND1S|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2I0Yb8fFzw7aEL|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/SHr0BgCsdsJd3,864,0.39885954062143963
865,ヤマサン正宗,,島根県,Shimane,202001,26,4.006682872772217,0.2144005447626114,0.4289227724075317,0.5971487760543823,0.4276040494441986,0.32237309217453003,0.3559513092041016, カラメル オレンジ 香ばしい ゴクゴク 酸味 砂糖 栗 熱燗 常温 こってり 醤油 旨味 ハチミツ ナッツ ツン しっかり 豊か バナナ 辛口 あっさり,49,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/fRAnwUlfKekOX|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2J0cc3b0QsgVcg|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/19Bu9ZIqCjK98R,865,0.3910667573412259
866,冬の月,Fuyu no Tsuki,岡山県,Okayama,202001,1,4.412219047546387,0.6349347233772278,0.39156603813171387,0.10789100080728532,0.3192044496536255,0.1761106699705124,0.5467970371246338, 桃 フルーティ 甘味 プチプチ 旨味 バナナ ガス 冷酒 フレッシュ さわやか 心地よい 優しい ピチピチ レモン 酸味 いちご 華やか バランス 苦味 ちびちび,133,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2cvXecSAi7ME9Y|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1PwZXKhwavjXX2|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2kOGvRJ3rpjqb,866,0.36275065317749977
867,御前酒,,岡山県,Okayama,202001,2,4.12352466583252,0.3241512477397919,0.4682195782661438,0.4005299210548401,0.4635664820671082,0.3624308109283447,0.4111230969429016, ヨーグルト 穀物 酸味 旨味 辛口 ミルク チョコレート キャラメル バランス 控えめ ガス マスカット 硬い 綺麗 洋梨 濃厚 いちご 苦味 甘味 コク,253,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/mQPx7zZta87bQ|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/os9mMcbanwbWP|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2wMVMqFD33bsH9,867,0.40500352283318836
868,嘉美心,Kamikokoro,岡山県,Okayama,202001,3,4.102090358734132,0.454279214143753,0.43046635389328,0.3735992014408112,0.4787683188915253,0.2150709182024002,0.4396341145038605, 桃 甘味 旨味 甘酸っぱい 酸味 ほのか 優しい ナッツ 控えめ シャンパン スッキリ ピリリ 余韻 フルーティ フレッシュ 穀物 レーズン 心地よい 濃厚 しっかり,203,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1zpMXrvQw0XLuA|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/GdSZXGRkCFTsA|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2WDdaUZR2b5HOU,868,0.398636353512605
869,大典白菊,Taitenshiragiku,岡山県,Okayama,202001,4,4.0855560302734375,0.32522279024124146,0.4399432241916657,0.402123898267746,0.3765510320663452,0.3902390897274017,0.4948729574680328, ガス 酸味 ラム レーズン 旨味 甘味 こってり 辛口 バランス 軽快 フレッシュ フルーティ バナナ さわやか キレ 濃厚 リンゴ スッキリ 燗冷まし 砂糖,164,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/129WCD51UIVE3g|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/13QPOWOW2xvkKw|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1zkzh67wbvrOLy,869,0.40482549866040546
870,多賀治,Takaji,岡山県,Okayama,202001,5,4.031115531921387,0.5504834651947021,0.4125033617019653,0.2284287512302399,0.15945422649383545,0.3273788094520569,0.5848304629325867, ガス 梨 酸味 プチプチ フルーティ 果物 ジューシー 穀物 ちびちび グイグイ 余韻 チーズ 旨味 安定 芳醇 複雑 甘味 さわやか あっさり ワイン,98,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2IFd5Qe8ZZRBBJ|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/roGOZcwmmrJU1|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/W83o9hYsFbdw4,870,0.3771798461675644
871,燦然,Sanzen,岡山県,Okayama,202001,6,4.023239135742188,0.3886057734489441,0.5006645917892456,0.29818859696388245,0.4779161810874939,0.3339124321937561,0.4117070436477661, フルーティ 甘味 力強い パイナップル 旨味 飴 燗酒 バナナ 穀物 苦味 フレッシュ 厚み 酸味 コク 控えめ 濃厚 芳醇 まったり 心地よい キレ,102,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1k0uAdKwVEunW4|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/qBQbOIRqEvVQ7|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2EoIiOCZF9JcDI,871,0.401832436521848
872,十八盛,,岡山県,Okayama,202001,7,4.020857810974121,0.4573197364807129,0.5665854215621948,0.21218714118003845,0.2913262546062469,0.3517459034919739,0.4649946987628937, いちご 砂糖 ピリリ ライチ フルーティ 若い バランス アミノ酸 旨味 さらり コク パイナップル 甘味 ガス 安定 華やか 濃厚 深み ヨーグルト 梨,69,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2qbUQaYylUQA6|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2U4DnLN7Mos63N|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/YKTVa2nhPzMXI,872,0.39069319268067676
873,9 NINE,9 NINE,岡山県,Okayama,202001,8,4.018803596496582,0.4204758703708649,0.35154592990875244,0.27133381366729736,0.5514966249465942,0.19352546334266665,0.5332849621772766, ヨーグルト 穀物 酸味 爽快 まろやか 冷酒 バナナ 甘酸っぱい 旨味 あっさり ワイン 華やか なめらか 熱燗 スッキリ フルーティ ガス 軽快 綺麗 しっかり,56,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/AvQhshxk1j6Ra|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1Gzsd0mGnhsKrq|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1zmNGXrP1eyeZ9,873,0.386943777402242
874,大正の鶴,Taishonotsuru,岡山県,Okayama,202001,9,4.016953468322754,0.40520516508718,0.3772933783165929,0.2856567500918299,0.43174751460949,0.38626845999047993,0.46190939422379373, まろやか ツン 控えめ ヨーグルト ふんわり 綺麗 華やか 旨味 スッキリ 酸味 辛口 甘味,22,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1yw9fCrkLYpZPM|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/17qSZDfozARf74|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/kvHl0icAnGxhv,874,
875,多賀治,,岡山県,Okayama,202001,10,4.015037536621094,0.4160973949167911,0.38789098299720914,0.26831204779374723,0.40680364435528116,0.4009304026823912,0.47153997933853103, セメダイン ピリリ ジューシー バナナ しっかり 旨味 さっぱり 酸味 辛口 甘味,19,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1oLuvmQdWwjI6e|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1R4rq5bfTTadgH|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/ugO8sG4TtT2T,875,
876,萬年雪,Mannen'yuki,岡山県,Okayama,202001,11,4.014362812042236,0.39023123037702345,0.38822774400131393,0.29047984639455926,0.42609223282983033,0.3982062684514669,0.458341254492528, まったり 心地よい ツン あっさり 辛口 旨味 スッキリ 酸味 甘味,27,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/ugHkHu8afYyX5|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1dysgZ0BYdsDLc|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1X23ybz3PzqpcZ,876,
877,大正の鶴,,岡山県,Okayama,202001,12,4.014362812042236,0.27166834473609924,0.3400587737560272,0.33677154779434204,0.6888829469680786,0.3488893210887909,0.3175811767578125, 硬い 甘酸っぱい 落ち着く ふっくら 清涼 蜜 穀物 キレ フレッシュ 酸味 セメダイン 円やか 丸み 熱燗 力強い 旨味 安定 ふくよか 梨 辛口,46,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/5Gy5MaXmW0ScS|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1gXNJ3qDiLt5Jy|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2QhYLBdb0SHFm8,877,0.38397535185019177
878,酒一筋,Sakehitosuji,岡山県,Okayama,202001,13,4.014362812042236,0.3635948598384857,0.4780417084693909,0.5153129696846008,0.429563045501709,0.19618843495845795,0.3882178962230681, ヨーグルト 酸味 プラム 旨味 とろみ ずっしり 燗冷まし レモン ハチミツ 蜜 若い バナナ どっしり じっくり メロン なめらか フルーティ バランス 濃厚 複雑,97,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1PVBq8xmiFG9DM|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1TOUNLzIFzRLRw|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1PmTYrvTo2NgJc,878,0.3951531524459521
879,神心,,岡山県,Okayama,202001,14,4.013981819152832,0.4781171381473541,0.4019642472267151,0.3960827589035034,0.2988462746143341,0.3836629390716553,0.4652320444583893,,73,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1Ahnfai7zSBGBv|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1KZbvxL4XA1QpE|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1PEPY83SYmqY8v,879,0.4039842337369919
880,GOZENSHU9,,岡山県,Okayama,202001,15,4.013589382171632,0.36423009634017933,0.3215307891368866,0.5193495154380798,0.27972176671028137,0.3609023988246918,0.5345424413681029, スモーキー コーヒー キャラメル ガス ラムネ ワイン 酸味 ミルク さっぱり コク ヨーグルト 甘味 軽快 綺麗 スッキリ バランス さらり まろやか 旨味 常温,71,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2hqoqruf7hydFX|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1VtVBGWF9ZLf5r|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/zIAPRsfmzQgEM,880,0.39671283463637036
881,極聖,Kiwamihijiri,岡山県,Okayama,202001,16,4.0098233222961435,0.32594606280326843,0.5415415167808533,0.4256179928779602,0.36606502532958973,0.38727617263793945,0.36790597438812256, 桃 鮮烈 ハチミツ アミノ酸 さっぱり とろみ 辛口 深み 常温 旨味 しっかり スイスイ 熱燗 フルーティ 甘味 ほのか ヨーグルト 優しい コク 華やか,56,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/lV5ktgT1LgJuR|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2WXNEb8NE8o7mE|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/jBPzkU0Uv5jZg,881,0.40239212413628894
882,木村式 奇跡のお酒,木村式 奇跡のお酒,岡山県,Okayama,202001,17,4.0098233222961435,0.4063552729750467,0.3899959405935427,0.290169288307129,0.4224943674467942,0.3818723785218019,0.45697422150845873, フルーティ さらり 常温 上品 フレッシュ 濃厚 甘味 旨味 辛口,20,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2WRoQxAufTWMSK|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/RlXUjyOCVWtf8|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2SQcwSL4R9WgnY,882,
883,三冠,Sankan,岡山県,Okayama,202001,18,4.009016990661621,0.3882749868708095,0.39937862703435084,0.31111587913946226,0.4178597676514559,0.38585769633352246,0.4555181650035605, ピリリ 熱燗 フレッシュ 甘味 濃厚 苦味 しっかり 旨味 スッキリ,13,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/3kfTJ3wlWaSIR|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2a0vwn2qrAwqtD|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1lfQsByovxXeYf,883,
885,竹林,Takebayashi,岡山県,Okayama,202001,20,4.008791923522948,0.2666074633598328,0.5161991715431213,0.5118838548660278,0.4975221157073975,0.33075588941574097,0.20858103036880493, 深み 冷酒 ふんわり 燗酒 カラメル 重い ナッツ じっくり 常温 円やか 桃 柔らかい フレッシュ しっかり 甘味 華やか とろみ リンゴ ピリリ 熱燗,51,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2fOiPkV8BKxIei|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1nFznD34SDkv7s|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2wEBICT94mfE1K,885,0.38859158754348755
886,伊七,Ishichi,岡山県,Okayama,202001,21,4.008791923522948,0.48890805244445795,0.3351767361164093,0.469637542963028,0.18032388389110565,0.3980284631252289,0.4869524240493774, コーヒー ライチ 紹興酒 グレープフルーツ さらり チーズ ジューシー ワイン 穀物 濃厚 コク ピリリ 控えめ ガス キリリ フレッシュ 綺麗 余韻 フルーティ 旨味,35,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/17HeT685k52Iga|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/Lr3IZTIOCHwuP|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2MZr46adKYfFdQ,886,0.39317118376493454
887,加茂五葉,Kamonoitsuha,岡山県,Okayama,202001,22,4.0082435607910165,0.3849396886915066,0.3896481826849876,0.29573022223887,0.43059989060166115,0.3962811056254518,0.45198579462853145, あっさり 余韻 まろやか キレ 辛口 旨味,14,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/169CUGu3kJ7cy9|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/loaPHMurgoemZ|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/KCjV5GSiX5TGZ,887,
888,作州武蔵,,岡山県,Okayama,202001,23,4.00769567489624,0.37566935785349487,0.40365693131665337,0.33605518413529334,0.4153543771524229,0.3672924068243358,0.44688772085685774, グイグイ チョコレート ジューシー 穀物 ガス 辛口 コク 常温 ほのか 酸味 濃厚 スッキリ 苦味 しっかり 甘味 旨味,15,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/256ql7VMJT6w4M|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/VfnvaaM3mqPB9|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2xMmGPGoHXExEz,888,
890,雨後の月,Ugonotsuki,広島県,Hiroshima,202001,1,4.412219047546387,0.4527492821216583,0.4398665726184845,0.26816534996032715,0.3699856698513031,0.3884615004062653,0.4917632341384888, 辛口 酸味 甘味 旨味 スッキリ 綺麗 余韻 華やか 上品 フルーティ さわやか 軽快 さっぱり マスカット メロン 苦味 しっかり するする キレ バランス,736,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/26vPFeGmzk3hsL|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/uUu2Df9wKdYhu|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2KvInqVO3wH5xG,890,0.4018319348494212
891,亀齢,Kirei,広島県,Hiroshima,202001,2,4.059957981109618,0.3249045014381409,0.41542237997055054,0.3037745654582977,0.5324060916900635,0.4442094564437866,0.38575124740600586, 辛口 旨味 甘味 穏やか 酸味 スッキリ 綺麗 穀物 渋み 力強い パイナップル ひろがる バランス しっかり ツン 常温 厚み どっしり 余韻 苦味,322,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1Yfw40yJNVzCpN|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/tkEqT79THJjbT|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1MmnxqYKUHZenJ,891,0.40107804040114087
892,賀茂金秀,Kamokinshu,広島県,Hiroshima,202001,3,4.039836883544922,0.4137285351753235,0.35398930311203003,0.23813742399215695,0.32022929191589355,0.4788055717945099,0.5612568259239197, ガス ピリリ 旨味 酸味 辛口 ジューシー 甘味 フルーティ マスカット バランス グレープフルーツ さわやか 軽快 プラム スッキリ キレ キャラメル さっぱり 心地よい 上品,450,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2zAXBVE0OBjpCb|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1g9nFePvx938rm|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/XomJPUcSpboa2,892,0.3943578253189723
893,誠鏡,Seikyo,広島県,Hiroshima,202001,4,4.0228190422058105,0.35046669840812683,0.4728587567806244,0.4979605078697205,0.38922545313835133,0.2953368127346039,0.4085250496864319, 旨味 レモン 酸味 クリーミー 甘味 熱燗 穀物 辛口 スッキリ ミルク 綺麗 こってり どっしり 軽快 スモーキー ほのか コーヒー 荒々しい 上品 グイグイ,225,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/tXsnb8b2Ogrx3|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2Wr7S6nvgdE5Sj|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/DKV8DjBRABbzb,893,0.4023955464363098
894,華鳩,Hanahato,広島県,Hiroshima,202001,5,4.021446228027344,0.3912970721721649,0.41600155830383295,0.41061291098594666,0.4364680349826813,0.2939724922180176,0.4778097569942474, ガス 酸味 濃厚 甘味 さわやか チョコレート ピチピチ 旨味 カラメル 優しい スッキリ ほのか 苦味 甘辛い ヤクルト とろみ メロン オレンジ カルピス 花,202,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/tIFfVEyOuIidV|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/17Jz5deDhsK4Jz|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/sWfYXTKCyw3rY,894,0.4043603042761485
895,賀茂鶴,Kamotsuru,広島県,Hiroshima,202001,6,4.0214457511901855,0.43895843625068665,0.3303690552711487,0.1719394475221634,0.4630602598190308,0.4598625898361206,0.4926562905311585, 桜 辛口 スッキリ さっぱり さわやか フルーティ ほのか 冷酒 熱燗 花 甘味 キレ 常温 柔らかい ハーブ 華やか しっかり 控えめ 芳醇 旨味,423,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2zvGxwnEaHBEmW|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2KD8KQgb13Ws3M|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2liN3XbjWJ7mvr,895,0.3928076798717181
896,宝剣,Hoken,広島県,Hiroshima,202001,7,4.017100811004639,0.2838342487812042,0.2446758598089218,0.2137645483016968,0.3585866987705231,0.6649848222732544,0.4930388629436493, 辛口 キレ 旨味 苦味 スッキリ さっぱり 渋み メロン しっかり 控えめ 穀物 派手 甘味 酸味 綺麗 梨 バランス シャープ フレッシュ セメダイン,369,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/nqRn3kz7SCTgD|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2spgE5P9djWlKk|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2sEzrNJy8s3odL,896,0.3764808401465416
897,竹鶴,Taketsuru,広島県,Hiroshima,202001,8,4.014366626739502,0.15742795169353485,0.4551208317279816,0.7189990878105164,0.3912467658519745,0.20684991776943207,0.2350762039422989, 熱燗 カラメル 紹興酒 燗冷まし 酸味 スパイシー どっしり 常温 力強い 旨味 コク 深み ずっしり ラム 硬い 燗酒 濃厚 辛口 ナッツ ツン,209,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/LM4xh5ZZNetBX|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2sv25odKWAVkMf|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/tQRMlsf8g4rbx,897,0.360786793132623
898,酔心,Suishin,広島県,Hiroshima,202001,9,4.012511253356934,0.29502204060554504,0.37160077691078186,0.2266846150159836,0.5858879685401917,0.4647120535373688,0.4052985310554504, 辛口 桜 旨味 コク スッキリ 余韻 柔らかい まろやか ピリリ 甘味 フルーティ マイルド さらり ちびちび 丸み なめらか ブドウ 熱燗 花 控えめ,211,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1gG1ajofdkqFkc|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1STu42HvQnPI3L|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2H5j21aeXKFYJB,898,0.39153433094422024
899,富久長,Fukucho,広島県,Hiroshima,202001,10,4.0119733810424805,0.3946479856967926,0.27721813321113586,0.18459144234657288,0.4528291523456574,0.4953255951404572,0.531909167766571, 酸味 辛口 レモン 優しい さっぱり スッキリ さわやか 甘味 軽快 ほのか ヨーグルト 柔らかい ハーブ フルーティ グイグイ スパイシー 綺麗 ワイン 穀物 苦味,249,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1JIZGip3tWbO76|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/NNRFO2edXyPKB|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/A752wWmmfMgMU,899,0.38942024608453113
900,美和桜,Miwasakura,広島県,Hiroshima,202001,11,4.011061191558838,0.6067643165588379,0.1835452914237976,0.02496740035712719,0.2637220025062561,0.3776872456073761,0.6207478046417236, 熱燗 鮮烈 飴 ピチピチ 桜 いちご とろみ 梨 綺麗 するする 華やか 酸味 ピリリ 控えめ 上品 ほのか 辛口 甘味 バランス スッキリ,65,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/U9PTjMxv1zIFm|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/M45Hlbm3Gxss1|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/adzSIei12mhv3,900,0.34623901018251974
